,predictions
171,62.0559659272
172,62.0729265547
173,62.3242798983
174,62.1744861043
175,62.1361684076
176,62.5295755197
177,62.3926098696
178,63.0135445954
179,62.960254329
180,62.5058277301
181,62.7599546414
182,63.619404708
183,63.5348839742
184,62.9752741673
185,63.0360753474
186,63.5605640266
187,64.4151340143
188,63.2475825866
189,64.0055427012
190,63.2307007788
191,63.2644865038
192,62.6200984345
193,63.0473533206
194,62.2386302968
195,63.2106588338
196,63.0323744399
197,63.3400053339
198,64.0256476504
199,62.9206855948
200,63.7692113003
201,63.4932440733
202,63.0457393451
203,63.2922878236
204,63.7383853803
205,64.2748579661
206,62.6009196495
207,63.9385442473
208,63.7737922474
209,63.3777920143
210,63.6377947847
211,63.4477260982
212,63.2707832229
213,63.77325522
214,63.2144721493
215,64.9572505396
216,63.6446772151
217,64.4166860861
218,63.4507464839
219,63.6007911248
220,62.5525058845
221,63.8024059325
222,63.4028958544
223,63.5148034538
224,63.2033447165
225,63.4246210202
226,63.6184516247
227,62.8185307959
228,62.3237396637
229,62.3386903199
230,64.26067993
231,64.3136377239
232,64.7067643098
233,64.9215290311
234,64.1824127713
235,62.7023022614
236,62.4662546819
237,62.8063509017
238,62.1919723616
239,62.1270074984
240,62.2465886795
241,61.9411483251
242,61.9435026499
243,61.8838786446
244,61.8454696517
245,62.4762049478
246,62.4541723298
247,62.7570872409
248,62.3184160523
249,61.724658831
250,61.8628523151
251,62.3697234976
252,62.0243919136
253,61.8735042018
254,61.4288020941
255,63.4521594192
256,63.4576124283
257,63.7624794235
258,64.4439830415
259,62.9220208737
260,64.3697206349
261,63.8949210384
262,63.21276515
263,62.5296782402
264,63.0635589709
265,63.461412326
266,63.3907311187
267,62.916754793
268,62.3503307344
269,63.1313058181
270,62.2540795286
271,61.8921321941
272,62.6335981392
273,63.1402113612
274,62.0485648507
275,62.0033074014
276,63.2499130403
277,62.316701461
278,62.4073251141
279,62.6548479017
280,62.5882041655
281,62.6351288343
282,63.4260660537
283,63.5898544089
284,63.4714892419
285,63.1632015572
286,62.8749804641
287,62.964640411
288,63.4991906518
289,62.9768686646
290,62.9088063634
291,63.0463896669
292,62.0171779337
293,62.4959101366
294,64.2016352011
295,63.264178189
296,62.8149900038
297,63.0452207199
298,62.6260298993
299,63.2887270285
300,62.492034258
301,63.192458595
302,63.6582088524
303,63.3500592955
304,64.0960630997
305,63.8155537339
306,64.0096181128
307,63.0681508186
308,62.3713915073
309,63.2723887103
310,63.4315952591
311,62.9441828484
312,63.9277178251
313,63.3950957797
314,64.2861803734
315,63.8007744708
316,63.8514282333
317,63.9785170965
318,62.97193177
319,63.844431
320,62.6586207611
321,63.0319285639
322,63.9733602859
323,63.9168675844
324,63.9788561158
325,63.2092513536
326,64.0322443868
327,63.7697421136
328,64.0619146598
329,63.2946376153
330,63.1390435482
331,62.8136724857
332,62.5995982088
333,62.0397875021
334,62.4846181337
335,63.0325075247
336,63.066648379
337,62.881863414
338,62.4373179462
339,62.6043096864
340,63.2313045453
341,62.3561233818
342,63.3277569987
343,63.6823172221
344,62.9747242329
345,61.5782199818
346,61.7933171996
347,61.8092028795
348,61.7779748878
349,61.0430553633
350,62.5902754219
351,63.984187849
352,62.7682569713
353,61.7256016048
354,63.2832448049
355,63.353931382
356,63.0251782014
357,63.0051473319
358,62.64222748
359,62.7728000451
360,63.2245749615
361,62.2706767059
362,62.4857597229
363,63.1581809348
364,64.4411226109
365,64.3780900977
366,63.689945796
367,62.9256646925
368,62.4907608725
369,63.3138000121
370,62.2298836039
371,62.566909764
372,63.3014379801
373,63.1270584608
374,62.5243674018
375,61.7796730276
376,60.9935577479
377,61.7796169375
378,61.5301928538
379,62.6706470634
380,62.4721838997
381,62.5716069296
382,63.6696636335
383,63.4865635839
384,62.9315167308
385,63.4188348002
386,63.5483980572
387,62.8591479589
388,62.0513724073
389,61.1218009803
390,61.8396685566
391,62.7225864623
392,62.4704200609
393,62.3638076782
394,62.4224576098
395,63.6850313305
396,63.0765893792
397,62.0279440442
398,60.8849814307
399,61.4647082422
400,61.9207318193
401,62.8613037879
402,62.6591349871
403,63.8616786348
404,63.0470903472
405,62.8830925877
406,61.8758748688
407,62.822306549
408,61.9351128053
409,62.9287184624
410,62.3694347653
411,62.9705242865
412,63.5984425062
413,62.6201369558
414,62.7154046971
415,63.4407427694
416,62.6156403272
417,62.7564485686
418,62.9569823433
419,62.2474138114
420,61.8930342223
421,62.2442581554
422,62.3026699411
423,62.0755429926
424,62.4583927381
425,62.4849702535
426,62.3635218304
427,62.8714127846
428,61.7508749477
429,61.7049832053
430,62.0637023944
431,62.0901139447
432,61.844948505
433,62.3859572786
434,63.5760284464
435,62.7041831948
436,62.8304783555
437,61.5319603452
438,61.8167174516
439,62.3965572683
440,62.7452251673
441,63.3294082005
442,62.6050737478
443,63.0133506486
444,62.9256363221
445,62.651837351
446,61.5330011187
447,63.143321953
448,62.3338211811
449,62.618000885
450,62.3094338403
451,61.8299007446
452,61.6102859469
453,62.8480333715
454,63.6427265496
455,64.1311010295
456,62.2871922851
457,61.6676049199
458,62.9613941753
459,62.5801406324
460,62.5886248019
461,63.9039548835
462,61.9766099046
463,63.3525482148
464,61.739252525
465,62.8274458703
466,64.3008579421
467,64.1055461604
468,63.3696184358
469,63.0291104453
470,62.9901587773
471,61.3906726898
472,62.0010659942
473,62.4230786581
474,62.9239955982
475,62.3807199778
476,62.8975034731
477,63.4151534005
478,64.2935739733
479,62.9838699942
480,63.8928466417
481,63.706959823
482,61.4820847449
483,62.51733935
484,64.4831563728
485,62.8331073808
486,62.7050517851
487,62.666703082
488,62.6673576981
489,64.569949429
490,63.4503083465
491,64.001753059
492,62.7911122326
493,62.1523268291
494,62.5069295608
495,62.7557704547
496,64.2138187466
497,63.0350002235
498,64.4507833729
499,63.7952766545
500,63.8733928805
501,63.5275649106
502,63.9012043502
503,63.0737364468
504,62.0730418077
505,63.5772831965
506,64.0814876754
507,63.576554161
508,63.3353803201
509,63.0975561421
510,63.191294792
511,62.1465719031
512,62.4118007525
513,63.503571902
514,62.9655276993
515,63.0303436598
516,62.6362233791
517,64.31060953
518,63.1457958937
519,62.1731240842
520,62.6335646932
521,64.0735520956
522,64.2312488084
523,64.3378552086
524,63.9063187023
525,64.812597429
526,62.8079551382
527,62.5915195325
528,63.5429173548
529,63.7746796498
530,63.5871873001
531,63.6967796075
532,63.6245865033
533,63.6572127801
534,62.2646154617
535,64.2746424254
536,63.34411467
537,64.184898547
538,63.7704099846
539,64.098220481
540,64.0832334629
541,64.5342730392
542,63.5910540443
543,65.1380231521
544,63.876192493
545,63.5956581522
546,63.4445573994
547,63.6813419998
548,64.019281652
549,63.3205498368
550,62.0818067455
551,63.4765989833
552,63.4183643917
553,63.9726477229
554,63.8715314074
555,64.8906815844
556,63.8716243421
557,63.3175364875
558,63.4304007251
559,64.4837898964
560,64.7234107638
561,63.4411693733
562,64.2540251477
563,63.9933157563
564,63.7953037215
565,63.705548752
566,64.4120540604
567,63.4561291265
568,63.263406117
569,62.9304060805
570,64.0280931607
571,62.9066291734
572,63.2930315943
573,63.2849484164
574,62.838396986
575,64.7963792949
576,63.4813944103
577,62.6238060163
578,63.5962430612
579,63.7859272588
580,63.0073832071
581,62.755711846
582,63.0859026425
583,64.1846978897
584,63.9195649668
585,63.1804906728
586,64.1668437231
587,64.182599168
588,63.3156237476
589,63.2312281614
590,62.979525569
591,63.7230467039
592,62.4307497666
593,63.0244450201
594,62.5286531192
595,63.8632170623
596,63.3341043316
597,63.1176136706
598,63.3133554897
599,63.1464191068
600,61.7819059651
601,62.6934163512
602,62.9169532102
603,63.0406862076
604,61.6431801042
605,62.0070960276
606,62.6261830602
607,62.807259081
608,62.1422971729
609,62.9232656764
610,62.8636601358
611,63.2024359474
612,64.5404698568
613,63.3238268625
614,63.1007572193
615,63.2105718648
616,63.0506488216
617,62.7249687345
618,62.0711960834
619,63.6910445833
620,62.8574047298
621,64.0582150058
622,62.4221553753
623,62.1671315729
624,61.6053174805
625,63.9828295845
626,62.3413221261
627,62.1829232749
628,61.8289707613
629,62.3498105065
630,60.9608578937
631,62.6982999675
632,62.2711792184
633,63.0803622268
634,61.6054436922
635,61.3497024636
636,63.1412412464
637,63.1613715158
638,64.0149099506
639,62.5782317681
640,63.1755896035
641,61.8191333524
642,62.3517897993
643,63.3133229513
644,64.1684601533
645,64.5568167237
646,62.7833280241
647,62.2589686877
648,62.2950405127
649,63.6026031508
650,62.828334012
651,64.4044389861
652,63.6127298902
653,62.1986608556
654,61.9759314114
655,62.2523175759
656,63.3584099286
657,62.5787611865
658,61.0976766963
659,62.8250424807
660,60.5870878365
661,61.3694792123
662,61.6117178715
663,64.0458674145
664,61.778207467
665,61.6075895796
666,61.328709454
667,62.8647894099
668,62.4142708894
669,63.2357577683
670,61.3291901935
671,61.8902907966
672,61.6619867405
673,62.7636609108
674,62.1643465353
675,61.8202046152
676,62.2879148841
677,63.0017423525
678,61.8897368596
679,61.7006385958
680,60.3927612482
681,61.2820695486
682,62.8145704779
683,62.5472722921
684,60.9589537926
685,62.2686984912
686,61.5138345987
687,63.3863065835
688,63.0771285457
689,60.9895242948
690,62.4760253069
691,62.6693878731
692,61.8200903471
693,61.9308287081
694,62.2698230519
695,61.6134099092
696,62.4362432116
697,62.2509278423
698,62.8779019785
699,63.841867707
700,62.6080707131
701,63.3641889822
702,63.3557043593
703,62.3698293667
704,62.1751711486
705,62.9509157478
706,62.1365314251
707,60.9606416965
708,61.6237518899
709,62.2596227827
710,62.2335755804
711,62.1966101052
712,61.8642819501
713,60.5147382053
714,62.5002688436
715,62.942545491
716,62.1254504319
717,62.0751419491
718,62.2791430286
719,62.7611973975
720,60.7287808266
721,62.2315661977
722,61.2329920643
723,61.6873695336
724,61.8318768887
725,61.9761028066
726,60.4704927953
727,63.0403847176
728,62.4583497448
729,61.3712805776
730,60.0485252399
731,61.9837070893
732,61.0176578534
733,60.960982108
734,62.6648175644
735,61.612009907
736,62.0815427884
737,61.1121340973
738,62.5707963354
739,61.982957742
740,62.0455108765
741,62.7532871454
742,61.7103000935
743,60.9860379677
744,62.1219886954
745,61.1010676584
746,61.687302338
747,61.4589514157
748,62.8899992463
749,62.9307827703
750,62.2929695942
751,61.7918617071
752,61.3835606788
753,62.3067936597
754,60.9950045638
755,62.159378481
756,60.2901477123
757,62.8537173998
758,62.757546276
759,63.9138015276
760,63.534602457
761,61.7478648992
762,61.42461612
763,61.7227191912
764,62.7281063292
765,62.7902747538
766,62.4626715642
767,62.9357885215
768,63.1967833607
769,62.5328207558
770,62.1325057527
771,61.1234099546
772,62.1462402218
773,62.1106410207
774,62.5375606217
775,62.4902513405
776,62.1500520548
777,61.7862860087
778,61.9829484734
779,61.7666403641
780,62.5668238274
781,61.5535893157
782,61.2917179886
783,61.3805864836
784,60.2066736531
785,61.5802679665
786,61.2166615776
787,61.9010856519
788,63.1855703219
789,62.1205543546
790,62.0927336117
791,62.4956796618
792,62.6469802778
793,62.0266799843
794,62.6821717245
795,62.0201164559
796,62.2615860817
797,62.5719033996
798,63.1248367475
799,63.2214135569
800,62.5535144528
801,62.0876418343
802,62.3328194403
803,61.2092321407
804,61.4776898025
805,62.9181889567
806,62.5069746427
807,62.4501294469
808,62.7732495918
809,62.2044584868
810,62.8401298306
811,62.7988542353
812,62.0964679184
813,62.4878747932
814,62.3131092029
815,62.1801093473
816,62.0173344919
817,62.6312440055
818,62.7064533063
819,62.6250179513
820,62.1992988951
821,63.0756222055
822,61.8731447297
823,62.0522252262
824,62.1821091387
825,62.3624217383
826,62.0658847157
827,63.0067931117
828,62.7536940706
829,62.5329928409
830,61.7361493519
831,61.4544644726
832,62.1683088005
833,61.6012741744
834,62.0119414147
835,62.3248297118
836,62.7048106995
837,62.9737130955
838,62.1012232928
839,62.2607264418
840,62.0254529954
841,63.076202199
842,62.3645713004
843,61.8790865769
844,61.8430401798
845,62.3073344652
846,61.8374762634
847,62.5308682727
848,62.6896505666
849,62.3907721333
850,63.1616023354
851,62.2677439906
852,61.5273800441
853,62.7360652503
854,62.4329876015
855,62.6653532445
856,63.6723829002
857,62.9796656506
858,62.1915956439
859,62.3501643714
860,61.8618620859
861,63.0166352668
862,62.6682134635
863,61.4941405188
864,62.6891551428
865,62.6269308983
866,62.2647437309
867,60.4521359601
868,62.2332793376
869,60.7427083547
870,61.9839294319
871,63.281092697
872,62.7078231233
873,62.8544526342
874,62.0189101243
875,61.4119192009
876,62.4948482062
877,62.6033335356
878,62.3609997205
879,62.4078678256
880,61.6297100642
881,61.8022111266
882,62.162513205
883,62.0388351986
884,61.5431503098
885,61.7983649542
886,62.4482305057
887,61.6683035853
888,62.030687392
889,62.702322339
890,62.5629194992
891,61.9810871161
892,61.6495905376
893,61.2910718329
894,62.1024261214
895,63.1470083704
896,62.0605752304
897,62.2007976177
898,62.3095311067
899,62.4949544342
900,62.1349062125
901,61.7793449498
902,61.4548962422
903,62.5831804529
904,61.8649514804
905,62.9558184292
906,63.3718692994
907,62.2381626971
908,62.1192669679
909,62.4411249992
910,62.02971932
911,62.8787766004
912,61.9109898743
913,61.9564833594
914,62.7174500648
915,61.9160924577
916,63.1105641371
917,62.613851913
918,62.5778361941
919,62.5986366189
920,62.5392303384
921,62.5317850429
922,61.5209501446
923,61.7612617614
924,61.7448333059
925,61.6725295384
926,62.6113418643
927,61.972139288
928,61.5988005718
929,61.9709021267
930,62.2622216341
931,62.345364822
932,62.0610850055
933,62.0907187487
934,61.9677788666
935,61.6065771498
936,63.2836318643
937,61.9906214083
938,62.953088163
939,62.6774185981
940,62.7202049553
941,62.1992351928
942,62.8077359249
943,62.6797127116
944,62.0991279466
945,63.2106429221
946,62.7047532394
947,61.7238673342
948,62.5334690464
949,62.5103635706
950,61.7126895052
951,62.0072610197
952,63.7766651175
953,63.1119257625
954,62.7022217611
955,62.8122468987
956,62.1125351909
957,62.5189695261
958,63.2953540525
959,63.6459043262
960,62.5346182556
961,62.7674915348
962,63.370698605
963,62.5034895518
964,62.6423621574
965,63.919779121
966,63.7675466259
967,62.1015082734
968,63.1870493531
969,62.98147371
970,62.2600281525
971,63.9980419894
972,62.7583949579
973,63.3204391376
974,63.6242345788
975,63.816383092
976,62.8056072631
977,61.9780673858
978,62.8849827937
979,62.4280782048
980,62.4577013999
981,63.4571662726
982,63.0398140135
983,61.4838092903
984,62.5905840569
985,63.0444294561
986,61.4497192061
987,61.0783170719
988,63.7425591576
989,63.1908985499
990,61.1773696041
991,61.2393396092
992,61.0322660744
993,61.6923192243
994,62.488004774
995,61.8040956823
996,62.8492929933
997,62.8629147431
998,61.717289563
999,61.1396941593
1000,62.1430910253
1001,62.862172222
1002,62.9308966857
1003,61.7539439629
1004,60.9579612261
1005,61.9215099326
1006,61.7280692766
1007,61.9055347432
1008,62.0580849739
1009,61.8396122807
1010,61.5990191895
1011,61.6925968169
1012,63.0453791142
1013,62.3097070967
1014,62.7578235133
1015,61.8469648248
1016,61.1103325488
1017,61.8769857636
1018,61.9928477635
1019,61.1245591624
1020,61.5055754086
1021,61.1348064899
1022,63.0854581049
1023,62.1654402659
1024,62.0593762498
1025,62.2233989765
1026,62.4205266472
1027,61.1819883948
1028,63.0120404812
1029,61.8407477459
1030,61.1856864598
1031,62.1772760662
1032,61.8399415355
1033,62.6956005701
1034,62.3301805685
1035,61.8414466227
1036,62.7612579804
1037,61.8190305802
1038,63.1703476835
1039,63.0784095966
1040,63.1556895406
1041,62.6246054152
1042,63.2404707625
1043,61.4927598051
1044,63.7179656592
1045,62.9033431629
1046,62.112499484
1047,61.772729296
1048,62.4876299735
1049,62.1478140172
1050,63.1521160684
1051,62.3739976885
1052,61.8124544856
1053,60.9302259751
1054,61.9778871297
1055,62.3891544687
1056,63.3173691758
1057,62.6650636521
1058,61.1471259111
1059,61.6221282076
1060,61.8635336562
1061,61.6954944564
1062,62.2483736567
1063,62.571645222
1064,61.5900782754
1065,61.9759487793
1066,62.6471420766
1067,60.6818303469
1068,61.2176992049
1069,62.2979962692
1070,61.9210529528
1071,62.6058245713
1072,61.5444612176
1073,63.7240428461
1074,62.8341333991
1075,62.5704118695
1076,64.7008622221
1077,63.0962068054
1078,62.8819530173
1079,62.0606076865
1080,62.0517597316
1081,61.8533391137
1082,63.4922810387
1083,63.2550960552
1084,61.8575286032
1085,62.9333259073
1086,62.232440147
1087,62.2559409136
1088,62.3656408998
1089,62.5021241331
1090,63.9326863161
1091,63.6882791556
1092,62.8182079191
1093,63.1812112626
1094,62.7875688392
1095,62.0262864683
1096,62.6530017636
1097,62.2211223111
1098,62.9913263199
1099,63.7622487968
1100,63.33287473
1101,63.4684323627
1102,63.2022422486
1103,63.4404148776
1104,63.0272194028
1105,62.6325397459
1106,62.2580879616
1107,62.0680435926
1108,63.5601112853
1109,63.4813315799
1110,64.2830511149
1111,63.1168298667
1112,61.9609560665
1113,62.2679250688
1114,63.1327717315
1115,63.0246461574
1116,65.001644928
1117,65.0645275137
1118,63.4922444975
1119,62.7360891383
1120,61.6068367056
1121,63.4456489219
1122,62.5877404917
1123,64.591759194
1124,64.7661029551
1125,62.7870181185
1126,63.1658967013
1127,64.0572028227
1128,62.3480828108
1129,62.1314505678
1130,63.7961230124
1131,63.1644535035
1132,62.9551536902
1133,62.8995263984
1134,65.1704209242
1135,64.5328967453
1136,61.9789884676
1137,62.9189728092
1138,64.293785442
1139,64.3181112187
1140,62.6713539049
1141,62.6564020581
1142,63.6015829196
1143,63.7299319833
1144,64.8239806896
1145,63.4532190117
1146,63.4530047564
1147,64.6269623055
1148,64.4622433946
1149,63.3188530988
1150,62.7488465614
1151,63.920951683
1152,64.4265024917
1153,63.1816245158
1154,62.7043835204
1155,62.9296385559
1156,64.3423491184
1157,64.0305131477
1158,63.1629953123
1159,63.4816178196
1160,64.245570992
1161,64.2691527954
1162,62.2974119218
1163,62.9019249765
1164,62.971379679
1165,63.098087282
1166,63.6537561332
1167,63.3713647315
1168,63.3723089269
1169,64.1229550544
1170,63.4469915051
1171,62.8878600686
1172,63.496424805
1173,64.5203596756
1174,63.3596223386
1175,63.2753841425
1176,64.1277535917
1177,63.0294052863
1178,62.3418140211
1179,63.7100964414
1180,63.3750601048
1181,64.4867335291
1182,63.5560595676
1183,64.0258620315
1184,63.902018604
1185,64.5305455612
1186,63.9701320392
1187,63.907302141
1188,63.7070985189
1189,63.4912066464
1190,62.6088655293
1191,63.8822839756
1192,63.3140743248
1193,63.4650058414
1194,62.731153532
1195,63.4159281547
1196,63.9629075839
1197,63.3130405755
1198,63.5093741462
1199,64.2832495129
1200,64.6320676726
1201,64.1542506774
1202,63.0657218761
1203,62.7625945447
1204,63.0558026949
1205,62.5816924088
1206,63.6352677602
1207,63.8225752493
1208,64.2888393134
1209,64.441103943
1210,63.519900465
1211,63.8937051095
1212,63.6784216696
1213,63.2632499219
1214,64.0090525062
1215,64.0275267335
1216,62.647384774
1217,63.3896942274
1218,63.2678771305
1219,64.4416343883
1220,63.2444639712
1221,63.3088905441
1222,63.6664147768
1223,62.6357049602
1224,63.2391152567
1225,63.5583260826
1226,63.2280922661
1227,63.8520350435
1228,62.2606429329
1229,63.1790427232
1230,62.9635402634
1231,62.4052215692
1232,63.1450684096
1233,63.3837884003
1234,64.9315159965
1235,62.4688820998
1236,63.1873170548
1237,63.8042475948
1238,63.6076607498
1239,64.3455301631
1240,63.0876540293
1241,64.3396656965
1242,63.6499809934
1243,63.3380533769
1244,63.078933191
1245,63.8067108977
1246,63.4423512554
1247,63.5553744709
1248,62.7942410189
1249,62.6900649952
1250,64.4477481756
1251,63.6504378171
1252,63.149977079
1253,62.6911710224
1254,64.0694444341
1255,63.7054529051
1256,63.3382278871
1257,63.6012432874
1258,63.6337574493
1259,62.8876579245
1260,63.9973377157
1261,63.7477418054
1262,63.8571314298
1263,64.0061576539
1264,63.8190402522
1265,62.6677860059
1266,63.6239209971
1267,63.6325345992
1268,62.7287467621
1269,64.1682426968
1270,63.5384485629
1271,63.1258014852
1272,63.3707067796
1273,63.5592841643
1274,64.1062414675
1275,63.6689092545
1276,63.4648472267
1277,63.1697213126
1278,64.1417006048
1279,63.31451746
1280,63.3160682044
1281,62.7497676968
1282,63.4046402014
1283,64.681825346
1284,63.4166440093
1285,63.1916817342
1286,63.907717028
1287,63.7456700169
1288,63.2247372676
1289,63.6161647061
1290,64.0804088392
1291,64.334791729
1292,64.4928666733
1293,64.0426415023
1294,62.8586687873
1295,63.6293403372
1296,63.6682802209
1297,64.1137880758
1298,63.9521872079
1299,63.7060137365
1300,63.635925856
1301,63.33578005
1302,64.1207028281
1303,63.2501242472
1304,64.2666596093
1305,63.7316298546
1306,63.97706579
1307,64.1598561255
1308,63.8584755709
1309,64.0515602911
1310,62.7013705253
1311,62.9565435846
1312,63.5670624624
1313,64.2735048968
1314,64.1501488871
1315,63.9535664542
1316,64.0399161043
1317,64.7712477169
1318,63.3945672473
1319,63.5815041738
1320,63.1611160963
1321,64.3044566685
1322,64.3288208881
1323,63.8133902244
1324,64.9659746196
1325,63.3314609963
1326,63.8774154062
1327,64.0327787493
1328,64.5279643844
1329,64.2668497365
1330,63.4074026389
1331,63.5259185541
1332,63.5578088903
1333,64.2759964715
1334,63.8491352827
1335,62.4367244889
1336,64.1518519785
1337,63.8082859645
1338,64.0366158198
1339,63.9344090591
1340,64.0388303521
1341,63.6086156922
1342,62.908321874
1343,63.9509921274
1344,64.1161407264
1345,62.9585516927
1346,64.5370648452
1347,64.3233207607
1348,64.2067136281
1349,63.7958268853
1350,63.7126197493
1351,63.6164274025
1352,64.3484992182
1353,62.9796365553
1354,63.8375749357
1355,64.0478909611
1356,63.9285122475
1357,62.3229161334
1358,63.4428059992
1359,64.2613319767
1360,63.3922651345
1361,63.4626859949
1362,63.4468120473
1363,62.5229276182
1364,64.2816311308
1365,63.8143793736
1366,63.8671173567
1367,64.0101997705
1368,63.007124395
1369,62.489880062
1370,63.889587922
1371,63.3213012375
1372,64.4434920623
1373,64.2184274649
1374,63.823681389
1375,63.851756725
1376,63.4181482818
1377,63.7979028519
1378,63.3279414433
1379,64.2174298271
1380,63.4736095704
1381,62.7760000554
1382,63.4115714369
1383,64.8307775295
1384,63.563695138
1385,64.1461020745
1386,64.7910139579
1387,63.1137922616
1388,64.9780119847
1389,65.7053981202
1390,64.6673955329
1391,64.5290797436
1392,63.3919050434
1393,63.941139511
1394,64.3492832924
1395,64.5950198991
1396,65.0462092361
1397,64.221642809
1398,64.4213236955
1399,64.3079053631
1400,63.7538509278
1401,63.356340052
1402,64.0832116263
1403,63.9495211017
1404,64.0938653131
1405,63.3775990354
1406,63.882556683
1407,64.7409375099
1408,63.8521562943
1409,64.3254518194
1410,64.3029843979
1411,63.795495888
1412,63.3692338648
1413,64.0382165512
1414,63.9822098687
1415,64.1851411585
1416,63.768745577
1417,64.0701953728
1418,63.4712468025
1419,64.8738549187
1420,64.4701024645
1421,64.2097190798
1422,63.8875900895
1423,63.7331776838
1424,63.6961087784
1425,63.3784946521
1426,63.8470353593
1427,64.6969300357
1428,64.0902567052
1429,63.5155457609
1430,63.8314545279
1431,63.7145761135
1432,62.9118310906
1433,62.9964524941
1434,63.5517681266
1435,64.4151351857
1436,65.5550368404
1437,64.8893835362
1438,62.5396082789
1439,62.8738915531
1440,64.5299265721
1441,64.3980605346
1442,64.4651533906
1443,63.968089638
1444,64.1436324362
1445,64.5901398087
1446,64.0992198857
1447,64.6100920889
1448,63.4680651199
1449,63.3500056904
1450,63.1237519623
1451,64.6411089551
1452,63.8578467874
1453,64.2209297362
1454,64.5084717235
1455,62.8278007751
1456,63.7336733968
1457,63.4032506687
1458,64.7557356004
1459,63.6824388751
1460,64.667840022
1461,63.0496105007
1462,65.0218764311
1463,64.5590008455
1464,63.1681406687
1465,63.8820481399
1466,65.2297169359
1467,65.7300206992
1468,64.2720677143
1469,63.3258401121
1470,63.4809703537
1471,63.4077299825
1472,65.323507655
1473,64.4866200861
1474,63.806358032
1475,64.6725089247
1476,63.90162117
1477,64.0324438441
1478,64.4200615346
1479,65.1226639258
1480,63.9484188115
1481,63.9567772664
1482,63.1978668147
1483,64.1098767273
1484,63.2092300299
1485,64.4592037526
1486,63.4002316888
1487,63.2565569428
1488,63.9142936279
1489,64.4618004375
1490,63.9653980952
1491,63.79404878
1492,64.2276950079
1493,62.8356326488
1494,63.7784348704
1495,63.5244743065
1496,63.8234009527
1497,64.2391325552
1498,64.735226836
1499,65.1437571529
1500,65.2296114097
1501,64.4019123925
1502,64.4792169051
1503,64.0072423913
1504,64.4903651494
1505,62.9209013093
1506,65.5846688382
1507,65.5135366053
1508,64.372531189
1509,63.3543640365
1510,64.8803998209
1511,65.1137193787
1512,63.4845025294
