,predictions
880,27.2323866433
881,30.1062863821
882,30.6712354908
883,29.4903166593
884,29.8809597501
885,29.5657525585
886,28.2438401432
887,25.5737030548
888,25.7167127008
889,25.9519418226
890,26.3861290407
891,25.932146469
892,25.7320719539
893,25.7906340814
894,25.7632512303
895,25.4325416844
896,26.1528137911
897,28.0094059401
898,27.4105116237
899,28.899052411
900,28.0914079342
901,25.4009278713
902,26.0064357425
903,26.3250768418
904,26.0484045542
905,25.766628947
906,26.0274264055
907,27.10981558
908,29.97489143
909,26.7278687126
910,26.2331349457
911,25.7125976252
912,25.9211121328
913,26.1476686167
914,26.3921405357
915,26.3232306425
916,26.1903145136
917,26.0514700487
918,26.1260512481
919,26.2526884302
920,27.0797611866
921,27.7771176926
922,25.6333269219
923,25.5887962699
924,25.5216780778
925,26.9218267204
926,28.4886378164
927,25.2142689531
928,25.4750995773
929,25.6876329442
930,25.7214704958
931,25.3212748665
932,25.6263773982
933,25.8478993336
934,26.1429091102
935,26.5488184526
936,26.2916781313
937,26.331596445
938,26.0106737499
939,26.024898615
940,26.4579697272
941,26.2927958093
942,26.527600134
943,26.184928892
944,26.1706263507
945,26.2013559386
946,26.0678629162
947,26.028422942
948,26.4803161448
949,26.4498942042
950,26.7899314834
951,26.7327286613
952,26.9386922628
953,26.6862813799
954,26.2956356887
955,26.42565296
956,25.8183282703
957,27.4900581904
958,25.903629585
959,25.9448880871
960,26.0188693568
961,26.2047619662
962,26.6043035647
963,27.0607473283
964,26.1862083623
965,25.8796379784
966,26.276587412
967,26.5497655399
968,27.0054631645
969,26.2698628621
970,26.798563717
971,26.1742138507
972,26.2568429997
973,26.0317064703
974,26.2732345323
975,26.5388380058
976,26.7743645183
977,25.8405421267
978,25.8210076264
979,26.1299448894
980,26.6101941032
981,26.3595496953
982,26.8628001455
983,27.2957065637
984,26.9540814845
985,27.2663720292
986,27.0621266821
987,27.1624842154
988,27.1146429687
989,27.4878614224
990,27.1584622962
991,27.1308313838
992,27.8103021438
993,26.9931889191
994,26.7536694787
995,27.0094402958
996,26.7152599366
997,26.8405913978
998,27.2113565356
999,26.5716178845
1000,26.9642929667
1001,26.5886799423
1002,27.3126423364
1003,26.9370331249
1004,27.6960397014
1005,27.5971479332
1006,27.919474846
1007,27.7326921397
1008,27.5578300837
1009,27.8762536656
1010,27.4844892497
1011,27.2138892794
1012,27.4234882019
1013,27.2121265992
1014,27.9014565414
1015,27.530700629
1016,27.105390098
1017,26.796715406
1018,27.2112607948
1019,27.3058646077
1020,27.0457370931
1021,26.9315661577
1022,27.219269839
1023,27.1896583696
1024,27.1982623647
1025,26.9261353527
1026,26.9555827772
1027,27.8173856464
1028,27.8001755733
1029,28.4028070533
1030,28.5046906501
1031,28.8459498371
1032,28.0405805119
1033,28.644975666
1034,28.9394181115
1035,28.7159226309
1036,28.3029292368
1037,28.2355650944
1038,27.7399038219
1039,28.3318979601
1040,28.2716979188
1041,28.4782745294
1042,27.4253646659
1043,28.2536306471
1044,27.8857259988
1045,27.3092819566
1046,28.0195067595
1047,29.2445383465
1048,28.6564824756
1049,29.9860492951
1050,29.4649217906
1051,30.9247297911
1052,30.5360703245
1053,30.4721808744
1054,28.4887348516
1055,28.141729121
1056,28.1542951346
1057,28.8266173745
1058,28.6205457936
1059,29.1659855365
1060,29.46701977
1061,29.4044696038
1062,30.3031967185
1063,30.2211286618
1064,30.387375407
1065,30.2919668915
1066,30.1159020504
1067,30.3870143494
1068,31.4756922879
1069,30.9107947499
1070,29.9944238215
1071,29.6247510844
1072,31.0933396658
1073,31.3260622151
1074,28.4733966047
1075,27.8160024942
1076,28.1270542262
1077,28.5604007184
1078,28.0809681761
1079,29.0803331056
1080,28.3331118013
1081,28.370812403
1082,27.7961139084
1083,28.5526033997
1084,29.1883661828
1085,29.0851784391
1086,29.7830835029
1087,29.4547582654
1088,30.6430968079
1089,30.4793930572
1090,30.7884218347
1091,30.0799093225
1092,30.0836748575
1093,28.6817048885
1094,29.8287710849
1095,28.5033550275
1096,28.1053774039
1097,28.904342458
1098,29.8988789229
1099,29.3016926845
1100,29.5605073554
1101,30.2172621726
1102,29.818715827
1103,29.422815931
1104,28.8183955659
1105,27.9331716894
1106,28.6449380965
1107,28.8578127857
1108,28.7923359594
1109,28.3357205502
1110,28.2544630139
1111,28.6358338329
1112,28.3495701315
1113,29.0327498129
1114,29.0494046817
1115,30.0994775943
1116,30.2393865824
1117,29.4577847832
1118,28.9837372591
1119,28.4588438479
1120,29.0328119675
1121,29.1299742239
1122,29.8760794802
1123,30.581213386
1124,29.9685810729
1125,29.5476275182
1126,28.4360618462
1127,28.8407425384
1128,29.5653385874
1129,28.3888035297
1130,29.7895247798
1131,29.8547294971
1132,29.6432849193
1133,29.0858868734
1134,29.7362277903
1135,30.4879313138
1136,28.9922569666
1137,27.3708775848
1138,27.9723007898
1139,27.3614936429
1140,27.6775170844
1141,27.194440709
1142,27.3787646713
1143,27.8556363629
1144,28.1757700878
1145,27.2440624169
1146,27.0115356366
1147,27.0757870489
1148,26.9497811311
1149,28.3390958172
1150,28.6059310439
1151,28.2985804402
1152,28.0430502443
1153,27.6101052679
1154,28.7643350409
1155,27.5880057786
1156,28.2686650147
1157,29.0952677505
1158,28.2463598882
1159,29.0949181144
1160,28.1822345766
1161,27.1341293064
1162,28.4416137462
1163,28.2880290317
1164,27.0750657127
1165,27.2411821332
1166,28.006704636
1167,27.5231463585
1168,27.396642392
1169,27.9619252912
1170,28.0000925548
1171,27.9090644546
1172,28.3712687063
1173,27.9187176481
1174,27.657175314
1175,27.9707699276
1176,28.0141088918
1177,27.4258867909
1178,28.2045622414
1179,27.9040733325
1180,27.953365993
1181,27.5414302199
1182,28.0855737667
1183,27.781965636
1184,28.4480662835
1185,27.9139618627
1186,27.0316923102
1187,27.0952393108
1188,26.8330748219
1189,26.9632758246
1190,27.7190905333
1191,27.3561963122
1192,27.2836159089
1193,27.7807436827
1194,28.196078187
1195,27.9926096288
1196,27.8120225834
1197,28.4415402609
1198,28.0422535318
1199,28.3113303636
1200,28.1601232785
1201,27.773835283
1202,27.74581924
1203,27.2859971858
1204,27.1057606989
1205,27.5236068136
1206,28.1419970639
1207,28.4086722324
1208,29.4047849395
1209,28.7506406467
1210,29.0971661207
1211,28.5989841997
1212,28.8979667455
1213,28.5250253499
1214,28.3222852642
1215,27.6690380636
1216,28.152574397
1217,29.6790725509
1218,29.5731595103
1219,28.1326913384
1220,27.1412042648
1221,27.9350552449
1222,27.4324731087
1223,28.4252529787
1224,27.7600958702
1225,27.3537930807
1226,27.2117486097
1227,27.155403418
1228,27.328935402
1229,27.6838591116
1230,27.5769733668
1231,27.9964438587
1232,28.6486345319
1233,29.1185502075
1234,28.1520716303
1235,27.8536033728
1236,27.9289989732
1237,27.5137744475
1238,27.4982164967
1239,28.5794815817
1240,28.4743705656
1241,27.4534867328
1242,27.9610776359
1243,28.0600102193
1244,27.775555354
1245,27.0978110483
1246,26.5865195125
1247,27.5952837895
1248,28.0014151825
1249,28.8073411839
1250,28.1864100478
1251,29.2873882158
1252,27.6847595588
1253,27.2886993351
1254,27.2944746744
1255,27.560903133
1256,26.6172398407
1257,27.3608426967
1258,26.5949972123
1259,26.3196614421
1260,26.1628055081
1261,26.5380264233
1262,27.1162552393
1263,27.1336896673
1264,26.7155188111
1265,26.5592946179
1266,27.2990800275
1267,26.7113591687
1268,26.130108054
1269,26.3290486509
1270,29.7573692401
1271,30.2415776179
1272,27.3776453126
1273,25.8386891648
1274,26.0363281684
1275,25.8794286286
1276,26.4781600657
1277,26.8385033923
1278,26.7081836322
1279,26.922997846
1280,26.1639212506
1281,26.497441205
1282,25.8379201687
1283,26.1134221208
1284,27.3773852727
1285,25.8322769151
1286,26.3688103971
1287,26.723287882
1288,26.3949868751
1289,26.2221568929
1290,27.0732011508
1291,26.5138094325
1292,26.1892423021
1293,26.4201078306
1294,27.0392302109
1295,27.280959773
1296,27.7574397129
1297,27.2966926453
1298,26.6237483478
1299,26.8238127572
1300,27.7593018931
1301,25.6602605104
1302,25.6188773895
1303,26.2854291666
1304,26.9229285764
1305,30.016785114
1306,32.033851807
1307,30.1182062753
1308,27.3400828567
1309,27.995656179
1310,26.5572480743
1311,25.5841325078
1312,27.2706467119
1313,25.9004751855
1314,25.5878087792
1315,25.7817241795
1316,26.00498542
1317,26.7139974121
1318,26.9431737946
1319,26.4814524805
1320,25.8138249031
1321,25.7409400701
1322,26.0926257815
1323,26.2314185767
1324,26.3553214725
1325,27.4132016648
1326,26.2495814114
1327,26.2529075356
1328,26.7541066985
1329,26.2214284174
1330,26.0034351885
1331,25.9622559164
1332,26.4198474371
1333,26.4575391654
1334,27.4687471005
1335,27.664570043
1336,26.507701315
1337,26.3307197218
1338,26.5546453573
1339,25.8687374789
1340,26.1277253306
1341,26.12317119
1342,26.0766230771
1343,26.2859662337
1344,26.3239079201
1345,26.4403356508
1346,26.4088078454
1347,26.3494624536
1348,26.489351332
1349,27.2113300494
1350,26.8498075405
1351,27.2351905708
1352,27.0106795918
1353,26.2705701978
1354,26.3773205146
1355,26.3710965819
1356,26.6064488639
1357,26.6402607254
1358,26.6339877517
1359,27.1424358645
1360,26.5603649122
1361,26.5978243012
1362,26.5355036558
1363,26.639828229
1364,26.6579531067
1365,26.1894488152
1366,26.5049346011
1367,26.5641189556
1368,26.2319986833
1369,26.602446447
1370,26.366130934
1371,26.3009127305
1372,26.0876509499
1373,26.3862480254
1374,26.6079270129
1375,26.5169202071
1376,26.5729771851
1377,26.1577632095
1378,26.3505336147
1379,26.3200816666
1380,28.86682323
1381,25.6065964588
1382,26.3174185335
1383,26.0257025806
1384,25.750221135
1385,25.8393930497
1386,26.4971283694
1387,25.6492253364
1388,25.9489820394
1389,26.1077435419
1390,26.2363997198
1391,25.9383281407
1392,26.1729312676
1393,26.0319443155
1394,26.3508731073
1395,25.9233762735
1396,25.6051689138
1397,25.7960720812
1398,26.4339126355
1399,27.610704249
1400,27.3997049635
1401,26.0994277717
1402,25.9161203646
1403,25.8562445044
1404,25.6061394503
1405,27.6960507926
1406,25.8773048645
1407,25.873120607
1408,25.7893463522
1409,26.5027855145
1410,27.6731857151
1411,25.7182017236
1412,25.6452069294
1413,25.8601703277
1414,26.6186631764
1415,26.6895072095
1416,25.949864832
1417,25.8120762533
1418,26.407166312
1419,26.8444406568
1420,27.0347716046
1421,26.5677320535
1422,28.413658373
1423,25.6880673522
1424,26.3436185745
1425,26.3012267879
1426,26.0953487963
1427,26.1500557046
1428,26.4559712571
1429,26.9488620349
1430,26.8132291991
1431,27.3573143522
1432,27.06501086
1433,27.1420780938
1434,27.4579146957
1435,27.24970313
1436,27.4727009639
1437,27.2642808079
1438,27.4352240589
1439,27.1215785577
1440,26.5688540853
1441,25.9593501429
1442,26.1255263823
1443,26.6436326672
1444,26.3382505913
1445,25.990441925
1446,26.1859308244
1447,26.545026558
1448,26.1466636965
1449,25.7966680628
1450,26.2331950262
1451,26.0698788863
1452,25.7691922161
1453,25.8990710517
1454,26.1786164676
1455,26.3509300674
1456,25.8772910597
1457,25.6227127482
1458,25.7617955563
1459,25.776572203
1460,26.0425924109
1461,25.7635128247
1462,26.3216012248
1463,26.2655613053
1464,26.478047385
1465,26.8576085271
1466,26.7206978076
1467,26.4940114316
1468,25.9290314631
1469,25.9745257486
1470,26.7550843827
1471,25.7092212061
1472,29.5921445382
1473,28.4110726285
1474,29.3342881944
1475,25.1831922708
1476,26.0825403943
1477,26.3856744932
1478,28.3275770413
1479,26.5775995756
1480,25.6884611924
1481,25.7187402141
1482,25.7545128977
1483,26.3260940604
1484,25.5654149919
1485,25.7856427062
1486,25.9732319923
1487,26.4901443644
1488,26.8059556077
1489,26.7066435715
1490,26.6471357278
1491,26.4511796458
1492,26.5393126444
1493,26.8421887178
1494,26.6343868451
1495,26.3730958855
1496,26.1095877323
1497,26.1917491239
1498,26.4289993206
1499,26.6715671567
1500,26.970596071
1501,27.2968064395
1502,28.0214975206
1503,28.143593071
1504,28.4447274544
1505,27.6683828288
1506,27.646001173
1507,27.3291352894
1508,26.8920410666
1509,26.2997287098
1510,26.4339984343
1511,26.1432388174
1512,26.0878937405
1513,27.0703209222
